what,kind,bundleId,bundleVersion,description,time
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499732
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499733
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499734
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499734
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499735
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499735
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499735
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499736
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499736
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499737
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499737
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499914
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499914
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499915
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499916
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499916
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499917
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499917
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499918
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499918
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499919
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499919
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499919
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499920
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499920
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499920
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499921
error,log,,,"test_tone.xml: Failed to find style 'seekBarStyle' in current theme",1362961499922
error,log,,,"test_tone.xml: Failed to find style 'seekBarStyle' in current theme",1362961499923
error,log,,,"test_tone.xml: Failed to find style 'seekBarStyle' in current theme",1362961499923
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499924
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499925
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499925
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499925
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499926
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499926
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499927
error,log,,,"test_tone.xml: Failed to find style 'buttonStyle' in current theme",1362961499927
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499928
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499928
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499928
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961499929
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500097
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500097
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500097
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500098
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500098
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500099
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500099
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500099
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500100
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500100
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500101
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500101
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500102
error,log,,,"test_tone.xml: Failed to find style 'textViewStyle' in current theme",1362961500102
